period,demand_mw,temperature_f,apparent_temperature_f,dew_point_f,relative_humidity_pct,precipitation_in,cloud_cover_pct,wind_speed_mph
2024-11-14 05:00:00,22124,53.9,46.9,43.7,68,0.0,100,12.8
2024-11-14 06:00:00,21489,53.5,47.6,45.1,73,0.008,100,11.0
2024-11-14 07:00:00,20812,52.4,46.2,46.9,82,0.02,100,12.8
2024-11-14 08:00:00,20293,52.6,46.1,47.1,82,0.0,100,13.7
2024-11-14 09:00:00,20570,53.0,46.9,47.8,82,0.008,100,13.0
2024-11-14 10:00:00,20890,53.1,47.7,48.6,85,0.016,100,11.9
2024-11-14 11:00:00,21115,52.3,48.3,49.9,91,0.516,100,9.6
2024-11-14 12:00:00,22722,52.4,50.7,51.5,97,0.315,100,5.3
2024-11-14 13:00:00,23998,50.1,48.0,49.3,97,0.024,100,4.5
2024-11-14 14:00:00,24416,50.1,47.3,49.5,98,0.118,100,6.4
2024-11-14 15:00:00,24963,50.1,46.6,48.9,96,0.051,100,7.7
2024-11-14 16:00:00,25277,51.6,47.4,48.7,90,0.004,100,9.1
2024-11-14 17:00:00,25440,53.5,50.7,50.2,88,0.0,100,6.8
2024-11-14 18:00:00,25579,56.3,55.3,51.9,85,0.0,100,3.8
2024-11-14 19:00:00,25562,57.1,57.1,52.5,85,0.004,100,1.8
2024-11-14 20:00:00,25475,57.8,58.0,53.1,84,0.0,100,1.8
2024-11-14 21:00:00,25439,58.5,58.8,53.6,84,0.0,98,1.8
2024-11-14 22:00:00,25419,58.1,58.3,53.5,85,0.0,100,2.0
2024-11-14 23:00:00,25581,56.9,56.8,53.7,89,0.0,2,3.0
2024-11-15 00:00:00,26042,54.1,53.7,52.2,93,0.0,25,2.7
2024-11-15 01:00:00,25871,48.9,48.1,48.7,99,0.0,31,1.2
2024-11-15 02:00:00,25283,49.6,49.0,49.1,98,0.0,36,1.0
2024-11-15 03:00:00,24439,48.8,48.0,48.7,99,0.0,70,1.2
2024-11-15 04:00:00,23297,49.1,47.2,49.0,100,0.0,36,3.9
2024-11-15 05:00:00,22081,49.0,46.1,49.1,100,0.0,100,6.3
2024-11-15 06:00:00,21390,49.6,46.1,48.9,98,0.0,6,7.5
2024-11-15 07:00:00,20737,49.3,45.3,47.8,94,0.0,7,8.0
2024-11-15 08:00:00,20386,48.7,44.5,47.0,94,0.0,4,8.1
2024-11-15 09:00:00,20361,48.0,43.8,46.4,94,0.0,1,7.8
2024-11-15 10:00:00,20610,47.5,42.9,45.8,94,0.0,0,8.2
2024-11-15 11:00:00,21208,47.1,42.5,45.2,93,0.0,0,8.0
2024-11-15 12:00:00,23020,46.7,42.2,44.9,93,0.0,0,7.6
2024-11-15 13:00:00,24306,48.7,44.3,46.3,92,0.0,1,7.9
2024-11-15 14:00:00,24567,52.3,48.4,47.3,83,0.0,1,7.7
2024-11-15 15:00:00,24469,55.2,51.2,47.7,76,0.0,13,8.0
2024-11-15 16:00:00,24243,58.1,54.0,47.5,68,0.0,7,8.2
2024-11-15 17:00:00,24459,60.1,57.1,47.8,64,0.0,1,6.8
2024-11-15 18:00:00,24264,61.5,59.2,48.6,62,0.0,7,6.5
2024-11-15 19:00:00,24003,62.3,59.5,48.7,61,0.0,7,6.8
2024-11-15 20:00:00,24005,62.4,59.1,48.7,61,0.0,2,7.1
2024-11-15 21:00:00,24058,61.5,58.1,47.9,61,0.0,0,6.8
2024-11-15 22:00:00,23919,59.2,56.3,48.1,67,0.0,0,5.6
2024-11-15 23:00:00,23821,55.3,52.2,47.4,75,0.0,0,5.8
2024-11-16 00:00:00,24361,53.5,50.0,46.5,77,0.0,0,6.3
2024-11-16 01:00:00,24089,51.4,47.7,45.8,81,0.0,0,6.1
2024-11-16 02:00:00,23613,50.2,47.0,45.5,84,0.0,0,4.9
2024-11-16 03:00:00,23041,49.1,46.3,45.1,86,0.0,0,3.6
2024-11-16 04:00:00,22476,48.1,45.3,44.8,88,0.0,0,3.6
2024-11-16 05:00:00,21689,47.1,44.4,44.2,90,0.0,0,2.9
2024-11-16 06:00:00,20890,46.1,43.4,43.8,91,0.0,0,2.6
2024-11-16 07:00:00,20763,45.1,42.5,43.2,93,0.0,0,2.2
2024-11-16 08:00:00,20252,44.5,42.2,42.9,94,0.0,0,1.4
2024-11-16 09:00:00,20561,44.0,41.7,42.7,95,0.0,0,1.0
2024-11-16 10:00:00,20674,43.6,41.3,42.5,96,0.0,0,1.1
2024-11-16 11:00:00,21193,43.3,41.0,42.4,96,0.0,0,1.1
2024-11-16 12:00:00,21639,43.1,40.7,42.2,97,0.0,0,1.1
2024-11-16 13:00:00,22494,42.9,40.2,41.6,95,0.0,0,1.4
2024-11-16 14:00:00,23354,48.9,47.6,45.3,87,0.0,0,0.3
2024-11-16 15:00:00,23543,54.1,53.2,47.9,79,0.0,0,1.0
2024-11-16 16:00:00,23368,58.3,57.5,49.4,72,0.0,0,1.6
2024-11-16 17:00:00,23390,61.2,61.0,50.2,67,0.0,0,2.3
2024-11-16 18:00:00,23124,63.3,63.3,50.5,63,0.0,0,2.8
2024-11-16 19:00:00,22989,64.8,64.6,50.4,60,0.0,0,1.9
2024-11-16 20:00:00,22870,65.6,65.0,50.5,58,0.0,0,1.8
2024-11-16 21:00:00,22988,65.5,65.0,50.3,58,0.0,0,1.5
2024-11-16 22:00:00,23065,63.0,63.7,53.0,70,0.0,0,0.3
2024-11-16 23:00:00,23039,57.9,57.5,50.8,77,0.0,1,1.7
2024-11-17 00:00:00,23562,55.4,54.7,50.7,84,0.0,0,2.3
2024-11-17 01:00:00,23416,54.0,53.1,49.6,85,0.0,8,1.9
2024-11-17 02:00:00,22978,52.4,51.3,48.4,86,0.0,0,1.6
2024-11-17 03:00:00,22493,51.1,49.9,47.6,88,0.0,3,1.3
2024-11-17 04:00:00,21795,49.9,48.2,47.0,90,0.0,1,2.2
2024-11-17 05:00:00,21137,50.1,47.8,47.0,89,0.0,1,3.5
2024-11-17 06:00:00,20436,50.3,47.7,47.1,89,0.0,0,4.2
2024-11-17 07:00:00,19865,50.0,47.5,47.0,89,0.0,0,4.2
2024-11-17 08:00:00,19957,49.5,47.1,46.9,91,0.0,2,3.6
2024-11-17 09:00:00,19900,48.7,46.4,46.4,92,0.0,5,3.2
2024-11-17 10:00:00,19661,46.9,44.6,45.4,95,0.0,59,2.5
2024-11-17 11:00:00,19894,45.9,43.7,44.9,96,0.0,87,2.1
2024-11-17 12:00:00,20664,45.1,43.0,44.4,97,0.0,99,1.8
2024-11-17 13:00:00,21497,44.2,41.9,43.4,97,0.0,86,1.6
2024-11-17 14:00:00,22555,51.4,50.3,48.5,90,0.0,100,1.5
2024-11-17 15:00:00,22831,56.9,57.0,50.7,80,0.0,90,0.5
2024-11-17 16:00:00,22863,61.0,61.0,51.8,72,0.0,51,1.4
2024-11-17 17:00:00,22669,64.0,64.1,51.7,64,0.0,100,2.3
2024-11-17 18:00:00,22773,65.6,65.9,51.8,61,0.0,100,2.4
2024-11-17 19:00:00,22901,66.6,66.3,52.0,59,0.0,99,2.0
2024-11-17 20:00:00,22986,67.0,66.9,52.3,59,0.0,100,1.9
2024-11-17 21:00:00,23243,66.6,66.5,52.5,61,0.0,100,2.0
2024-11-17 22:00:00,23050,63.8,64.2,54.7,72,0.0,100,2.4
2024-11-17 23:00:00,23507,60.4,59.8,53.3,78,0.0,100,3.8
2024-11-18 00:00:00,24369,58.4,57.4,52.3,80,0.0,94,4.0
2024-11-18 01:00:00,24319,58.2,56.6,51.8,79,0.0,100,5.2
2024-11-18 02:00:00,23815,57.2,55.2,51.0,80,0.0,98,5.4
2024-11-18 03:00:00,23047,56.4,54.6,50.5,80,0.0,99,4.7
2024-11-18 04:00:00,21937,55.9,53.5,49.9,80,0.0,100,5.5
2024-11-18 05:00:00,20919,54.5,52.5,49.4,83,0.0,100,4.3
2024-11-18 06:00:00,20282,52.6,50.8,48.6,86,0.0,100,3.5
2024-11-18 07:00:00,20123,51.8,50.1,48.3,88,0.0,93,3.1
2024-11-18 08:00:00,19923,50.4,48.4,47.5,90,0.0,2,3.1
2024-11-18 09:00:00,20020,49.8,47.7,47.2,91,0.0,41,3.3
2024-11-18 10:00:00,20085,49.3,47.1,46.9,92,0.0,37,3.2
2024-11-18 11:00:00,20853,48.7,46.8,46.5,92,0.0,91,2.5
2024-11-18 12:00:00,22871,48.5,46.5,46.2,92,0.0,98,2.3
2024-11-18 13:00:00,24326,48.8,47.0,46.9,93,0.0,100,2.5
2024-11-18 14:00:00,24596,53.7,53.5,50.3,88,0.0,56,0.8
2024-11-18 15:00:00,24602,59.5,60.0,53.4,80,0.0,16,1.4
2024-11-18 16:00:00,24582,64.8,65.7,55.9,73,0.0,91,2.3
2024-11-18 17:00:00,25158,68.5,69.3,56.4,65,0.0,87,3.7
2024-11-18 18:00:00,25284,70.3,70.4,54.5,57,0.0,94,4.7
2024-11-18 19:00:00,25568,71.2,70.3,53.0,53,0.0,81,4.7
2024-11-18 20:00:00,25694,71.1,69.9,53.2,53,0.0,95,5.2
2024-11-18 21:00:00,25472,70.1,69.2,54.7,58,0.0,2,5.4
2024-11-18 22:00:00,25202,67.1,67.0,56.2,68,0.0,0,4.9
2024-11-18 23:00:00,25579,63.4,63.0,55.9,77,0.0,0,5.4
2024-11-19 00:00:00,26296,61.7,61.4,55.8,81,0.0,2,5.1
2024-11-19 01:00:00,26033,61.8,60.4,54.3,76,0.0,2,6.5
2024-11-19 02:00:00,25521,60.7,59.7,54.2,79,0.0,16,5.6
2024-11-19 03:00:00,24456,59.8,58.7,54.6,83,0.0,9,6.0
2024-11-19 04:00:00,23213,59.3,58.0,54.8,85,0.0,29,6.6
2024-11-19 05:00:00,21827,58.6,56.8,54.5,86,0.0,100,7.5
2024-11-19 06:00:00,21136,59.2,57.4,54.5,84,0.0,100,7.5
2024-11-19 07:00:00,20814,59.8,57.8,54.5,83,0.0,100,8.2
2024-11-19 08:00:00,20337,59.9,58.1,54.5,82,0.0,88,7.7
2024-11-19 09:00:00,20178,58.8,57.6,54.1,84,0.0,95,5.9
2024-11-19 10:00:00,20415,58.6,57.4,53.9,84,0.0,58,5.6
2024-11-19 11:00:00,21129,58.2,56.7,53.6,85,0.0,96,6.3
2024-11-19 12:00:00,22518,57.9,56.3,53.5,85,0.0,100,6.4
2024-11-19 13:00:00,23672,58.7,59.2,55.8,90,0.024,100,3.2
2024-11-19 14:00:00,24054,58.4,57.9,57.3,96,0.059,100,6.7
2024-11-19 15:00:00,24459,58.9,59.4,58.0,97,0.055,100,5.0
2024-11-19 16:00:00,24820,59.7,60.3,58.9,97,0.079,100,5.8
2024-11-19 17:00:00,25109,59.5,59.6,59.1,98,0.307,100,7.1
2024-11-19 18:00:00,25092,60.0,60.0,59.5,98,0.217,100,7.4
2024-11-19 19:00:00,25200,60.0,59.3,59.2,97,0.146,100,8.9
2024-11-19 20:00:00,25277,60.3,58.9,59.3,97,0.083,100,10.7
2024-11-19 21:00:00,25157,60.4,58.6,59.4,97,0.059,100,11.6
2024-11-19 22:00:00,25311,60.6,58.9,59.5,96,0.047,100,11.7
2024-11-19 23:00:00,25928,61.3,60.9,60.3,96,0.039,100,9.3
2024-11-20 00:00:00,26396,61.6,62.3,60.7,97,0.028,100,7.0
2024-11-20 01:00:00,26195,61.5,61.8,61.0,98,0.008,100,8.3
2024-11-20 02:00:00,25612,61.5,62.3,61.0,98,0.0,100,7.0
2024-11-20 03:00:00,24532,62.4,62.4,61.7,97,0.0,100,9.8
2024-11-20 04:00:00,23415,62.9,62.7,62.0,97,0.004,100,10.4
2024-11-20 05:00:00,22062,62.9,63.0,61.9,97,0.0,86,9.4
2024-11-20 06:00:00,21752,62.8,63.6,61.9,97,0.008,100,7.9
2024-11-20 07:00:00,20087,62.6,63.6,61.8,97,0.0,99,7.3
2024-11-20 08:00:00,19666,62.6,63.1,61.7,97,0.0,100,8.5
2024-11-20 09:00:00,19434,62.9,64.1,62.1,97,0.0,100,7.1
2024-11-20 10:00:00,19604,62.9,64.8,62.2,97,0.004,100,5.6
2024-11-20 11:00:00,20324,62.8,64.8,62.3,98,0.004,100,5.4
2024-11-20 12:00:00,21277,62.8,65.5,62.4,99,0.008,100,4.0
2024-11-20 13:00:00,22406,63.2,67.0,63.1,100,0.008,100,2.2
2024-11-20 14:00:00,22661,64.3,66.7,63.9,98,0.016,100,6.3
2024-11-20 15:00:00,23021,66.7,67.5,64.2,92,0.0,57,10.3
2024-11-20 16:00:00,23026,68.3,67.7,62.4,82,0.0,20,11.7
2024-11-20 17:00:00,23155,69.6,67.5,58.0,67,0.0,2,11.5
2024-11-20 18:00:00,23056,70.2,66.6,53.2,55,0.0,0,12.0
2024-11-20 19:00:00,22936,70.3,64.6,50.0,49,0.0,21,14.1
2024-11-20 20:00:00,22975,69.4,62.9,49.7,50,0.0,10,15.3
2024-11-20 21:00:00,22844,66.0,59.8,51.2,59,0.0,5,15.6
2024-11-20 22:00:00,23176,61.2,54.1,45.9,57,0.0,1,14.1
2024-11-20 23:00:00,24089,56.9,49.6,42.6,59,0.0,0,12.9
2024-11-21 00:00:00,24870,54.3,46.9,40.4,59,0.0,0,12.0
2024-11-21 01:00:00,24492,52.3,45.0,38.9,60,0.0,0,11.2
2024-11-21 02:00:00,24277,50.8,43.7,37.2,60,0.0,0,9.9
2024-11-21 03:00:00,23569,49.7,42.3,36.5,60,0.0,0,10.3
2024-11-21 04:00:00,22645,48.7,41.3,36.4,62,0.0,0,10.0
2024-11-21 05:00:00,21614,47.8,39.5,33.2,57,0.0,0,11.0
2024-11-21 06:00:00,21583,46.7,38.0,29.7,51,0.0,0,10.6
2024-11-21 07:00:00,21639,45.5,37.2,28.1,50,0.0,0,9.2
2024-11-21 08:00:00,21492,44.7,36.6,27.7,51,0.0,0,8.7
2024-11-21 09:00:00,21582,44.2,35.7,27.7,52,0.0,0,9.7
2024-11-21 10:00:00,21998,43.7,35.1,28.2,54,0.0,0,10.0
2024-11-21 11:00:00,23097,43.2,34.3,28.3,56,0.0,0,10.6
2024-11-21 12:00:00,25372,42.4,33.8,28.1,57,0.0,0,9.8
2024-11-21 13:00:00,27205,40.6,32.8,29.3,64,0.0,0,8.5
2024-11-21 14:00:00,27412,43.7,36.2,30.7,60,0.0,0,8.3
2024-11-21 15:00:00,26931,47.4,39.5,30.6,52,0.0,0,9.2
2024-11-21 16:00:00,26456,50.8,42.1,29.7,44,0.0,0,10.8
2024-11-21 17:00:00,25714,52.9,42.5,26.1,35,0.0,0,14.7
2024-11-21 18:00:00,25203,53.6,42.6,24.3,32,0.0,0,16.1
2024-11-21 19:00:00,24877,53.5,42.5,27.4,36,0.0,0,16.2
2024-11-21 20:00:00,24723,53.4,41.5,27.5,37,0.0,44,17.6
2024-11-21 21:00:00,24708,52.0,41.8,28.8,41,0.0,0,14.0
2024-11-21 22:00:00,24831,49.7,40.5,29.8,46,0.0,0,12.0
2024-11-21 23:00:00,25616,47.5,38.3,29.3,49,0.0,0,11.7
2024-11-22 00:00:00,26949,46.1,37.2,29.7,52,0.0,0,11.2
2024-11-22 01:00:00,27302,46.4,37.8,28.6,50,0.0,0,10.2
2024-11-22 02:00:00,27278,45.5,36.6,28.9,52,0.0,0,10.9
2024-11-22 03:00:00,26791,44.5,35.5,28.8,54,0.0,0,11.1
2024-11-22 04:00:00,25978,43.4,34.0,28.1,55,0.0,0,12.0
2024-11-22 05:00:00,24922,42.4,33.0,27.7,56,0.0,0,11.7
2024-11-22 06:00:00,24435,41.4,32.3,28.0,59,0.0,0,11.0
2024-11-22 07:00:00,24121,40.7,32.0,28.0,60,0.0,2,10.4
2024-11-22 08:00:00,23918,40.4,31.8,28.2,62,0.0,46,10.0
2024-11-22 09:00:00,24093,40.2,31.6,28.2,62,0.0,9,10.1
2024-11-22 10:00:00,24557,39.4,30.7,28.1,64,0.0,5,10.1
2024-11-22 11:00:00,25331,38.8,30.0,28.0,65,0.0,41,10.3
2024-11-22 12:00:00,27428,38.5,29.5,28.2,66,0.0,11,11.0
2024-11-22 13:00:00,29028,38.0,29.1,28.1,67,0.0,2,10.7
2024-11-22 14:00:00,29085,40.5,31.5,29.2,64,0.0,1,11.1
2024-11-22 15:00:00,28548,43.3,32.0,27.9,54,0.0,63,16.4
2024-11-22 16:00:00,27869,45.5,35.4,28.9,52,0.0,87,13.8
2024-11-22 17:00:00,27355,47.4,37.6,29.2,49,0.0,12,13.5
2024-11-22 18:00:00,26528,48.6,39.7,30.4,49,0.0,6,12.6
2024-11-22 19:00:00,26244,49.2,40.3,31.0,49,0.0,6,12.0
2024-11-22 20:00:00,25802,50.2,40.1,30.2,46,0.0,55,14.1
2024-11-22 21:00:00,25216,49.6,40.8,30.3,47,0.0,2,11.2
2024-11-22 22:00:00,24961,47.9,40.1,31.1,52,0.0,12,9.3
2024-11-22 23:00:00,26009,45.5,37.9,31.5,58,0.0,12,8.8
2024-11-23 00:00:00,27285,44.2,36.5,31.4,61,0.0,0,8.9
2024-11-23 01:00:00,27399,43.5,36.0,31.3,62,0.0,0,8.5
2024-11-23 02:00:00,27401,42.9,35.1,31.0,63,0.0,0,9.1
2024-11-23 03:00:00,27034,42.4,34.7,31.1,64,0.0,0,8.6
2024-11-23 04:00:00,26365,41.5,34.0,31.4,67,0.0,0,8.5
2024-11-23 05:00:00,25726,40.7,33.3,31.6,70,0.0,0,8.4
2024-11-23 06:00:00,25073,40.0,32.8,31.9,73,0.0,11,8.1
2024-11-23 07:00:00,24484,39.3,32.3,32.2,75,0.0,24,7.5
2024-11-23 08:00:00,24039,38.5,31.7,32.4,78,0.0,1,7.2
2024-11-23 09:00:00,23720,38.1,31.0,32.5,80,0.0,1,7.9
2024-11-23 10:00:00,24084,37.8,30.7,32.6,82,0.0,0,7.9
2024-11-23 11:00:00,24476,37.2,30.6,33.0,85,0.0,2,7.0
2024-11-23 12:00:00,25405,37.0,29.7,33.3,86,0.0,0,8.8
2024-11-23 13:00:00,26111,38.5,31.4,34.2,84,0.0,15,8.5
2024-11-23 14:00:00,25276,41.9,35.6,36.0,79,0.0,0,7.5
2024-11-23 15:00:00,24126,45.3,38.8,37.7,74,0.0,0,8.7
2024-11-23 16:00:00,22949,48.2,42.0,39.1,71,0.0,2,8.6
2024-11-23 17:00:00,22559,50.6,44.8,40.2,67,0.0,11,8.9
2024-11-23 18:00:00,21489,52.7,47.5,41.0,64,0.0,3,8.4
2024-11-23 19:00:00,20740,54.1,48.6,41.1,61,0.0,3,8.3
2024-11-23 20:00:00,20566,54.7,49.3,41.5,61,0.0,0,7.8
2024-11-23 21:00:00,20539,54.1,48.9,41.5,62,0.0,0,7.3
2024-11-23 22:00:00,21323,52.0,47.2,41.6,68,0.0,0,6.5
2024-11-23 23:00:00,22779,48.9,44.2,41.3,75,0.0,0,6.1
2024-11-24 00:00:00,24045,47.4,42.7,41.1,79,0.0,0,5.9
2024-11-24 01:00:00,24120,47.4,42.8,40.5,77,0.0,18,5.4
2024-11-24 02:00:00,24103,46.6,42.0,40.2,78,0.0,0,5.3
2024-11-24 03:00:00,23980,45.6,40.8,40.1,81,0.0,7,5.6
2024-11-24 04:00:00,23466,44.5,39.8,39.9,84,0.0,0,5.4
2024-11-24 05:00:00,23107,43.8,39.0,39.7,86,0.0,0,5.5
2024-11-24 06:00:00,22516,43.0,38.6,39.4,87,0.0,0,4.5
2024-11-24 07:00:00,23180,42.3,37.8,39.0,88,0.0,0,4.3
2024-11-24 08:00:00,22801,41.8,37.4,38.8,89,0.0,0,4.2
2024-11-24 09:00:00,22753,41.0,36.9,38.2,90,0.0,0,3.3
2024-11-24 10:00:00,23139,40.5,36.1,37.9,91,0.0,0,3.7
2024-11-24 11:00:00,23921,40.2,35.7,37.8,91,0.0,0,3.9
2024-11-24 12:00:00,24880,39.8,35.4,37.3,91,0.0,0,3.5
2024-11-24 13:00:00,26077,38.8,33.6,36.8,93,0.0,3,5.1
2024-11-24 14:00:00,26775,43.0,39.2,39.4,87,0.0,2,2.9
2024-11-24 15:00:00,26050,48.2,44.8,42.0,79,0.0,1,3.3
2024-11-24 16:00:00,25318,53.2,49.7,42.9,68,0.0,0,3.9
2024-11-24 17:00:00,24112,56.8,53.4,42.8,60,0.0,0,4.5
2024-11-24 18:00:00,23376,59.5,56.4,42.7,54,0.0,0,4.3
2024-11-24 19:00:00,23344,61.4,58.0,42.2,49,0.0,0,3.9
2024-11-24 20:00:00,23091,62.6,59.1,41.8,47,0.0,0,3.4
2024-11-24 21:00:00,22735,62.6,59.5,42.6,48,0.0,0,2.9
2024-11-24 22:00:00,22851,59.5,57.5,45.8,60,0.0,0,2.0
2024-11-24 23:00:00,23306,54.6,51.3,43.1,65,0.0,0,3.7
2024-11-25 00:00:00,24430,52.8,49.2,42.2,67,0.0,0,3.9
2024-11-25 01:00:00,24582,52.2,48.1,41.9,68,0.0,1,4.9
2024-11-25 02:00:00,24242,51.5,47.0,41.0,67,0.0,6,5.6
2024-11-25 03:00:00,23756,50.5,45.9,40.2,68,0.0,72,5.5
2024-11-25 04:00:00,23079,48.8,44.6,40.1,72,0.0,10,4.4
2024-11-25 05:00:00,22171,47.6,43.3,39.7,74,0.0,4,4.2
2024-11-25 06:00:00,21906,47.0,42.6,39.4,75,0.0,0,4.4
2024-11-25 07:00:00,21555,46.4,42.1,39.3,76,0.0,0,4.1
2024-11-25 08:00:00,21452,46.3,42.1,39.7,77,0.0,0,4.1
2024-11-25 09:00:00,21688,45.9,41.9,40.2,80,0.0,0,3.8
2024-11-25 10:00:00,21862,45.7,41.8,41.0,84,0.0,14,3.9
2024-11-25 11:00:00,22852,46.2,42.4,42.4,86,0.0,25,4.4
2024-11-25 12:00:00,24403,46.7,42.9,43.7,89,0.0,26,5.1
2024-11-25 13:00:00,25623,46.7,42.6,44.3,92,0.0,100,6.2
2024-11-25 14:00:00,26028,50.8,47.6,47.8,89,0.0,100,6.3
2024-11-25 15:00:00,25679,56.0,54.5,50.9,83,0.0,85,4.2
2024-11-25 16:00:00,25738,61.4,60.4,53.8,76,0.0,16,5.2
2024-11-25 17:00:00,25273,65.3,64.3,55.6,71,0.0,0,6.8
2024-11-25 18:00:00,25003,67.8,67.0,56.2,66,0.0,2,7.5
2024-11-25 19:00:00,25036,69.5,67.5,55.6,61,0.0,30,8.9
2024-11-25 20:00:00,24963,69.4,66.9,54.2,59,0.0,30,9.0
2024-11-25 21:00:00,24734,68.8,67.2,54.5,60,0.0,39,7.1
2024-11-25 22:00:00,24672,65.9,65.2,54.5,67,0.0,10,5.0
2024-11-25 23:00:00,24691,62.7,61.1,53.4,72,0.0,17,6.4
2024-11-26 00:00:00,25404,61.5,59.4,53.2,74,0.0,60,7.3
2024-11-26 01:00:00,25160,61.0,59.0,53.3,76,0.0,94,7.2
2024-11-26 02:00:00,24747,60.7,58.9,53.7,78,0.0,31,7.0
2024-11-26 03:00:00,23928,59.5,57.6,53.8,81,0.0,76,7.3
2024-11-26 04:00:00,22788,58.8,56.9,53.8,83,0.0,39,7.4
2024-11-26 05:00:00,21589,58.5,56.3,54.0,85,0.0,89,8.0
2024-11-26 06:00:00,20568,58.3,56.1,54.5,87,0.0,22,8.6
2024-11-26 07:00:00,20613,58.8,56.3,55.3,88,0.0,89,9.9
2024-11-26 08:00:00,20284,59.3,56.9,55.6,88,0.0,30,9.8
2024-11-26 09:00:00,20171,59.2,57.0,55.6,88,0.0,90,9.5
2024-11-26 10:00:00,20401,58.1,56.6,55.7,92,0.008,86,7.8
2024-11-26 11:00:00,20838,57.8,57.2,56.8,96,0.071,100,6.6
2024-11-26 12:00:00,21466,58.4,58.0,57.6,97,0.004,100,6.8
2024-11-26 13:00:00,22679,59.8,60.2,59.2,98,0.004,100,6.4
2024-11-26 14:00:00,23398,60.3,60.0,59.5,97,0.008,84,8.2
2024-11-26 15:00:00,23969,58.0,55.9,54.9,89,0.004,99,8.7
2024-11-26 16:00:00,24492,58.2,55.5,52.6,82,0.0,99,8.2
2024-11-26 17:00:00,24856,60.7,58.0,51.7,72,0.0,93,7.7
2024-11-26 18:00:00,24638,61.7,58.9,51.0,68,0.0,11,7.8
2024-11-26 19:00:00,24364,60.6,56.8,49.1,66,0.0,7,8.6
2024-11-26 20:00:00,24337,60.0,56.0,47.3,63,0.0,0,7.7
2024-11-26 21:00:00,24122,58.9,54.7,46.5,63,0.0,0,7.9
2024-11-26 22:00:00,23976,56.5,52.5,46.0,68,0.0,0,6.9
2024-11-26 23:00:00,24547,53.2,48.8,44.8,73,0.0,0,7.1
2024-11-27 00:00:00,25353,50.9,46.7,44.1,77,0.0,0,6.4
2024-11-27 01:00:00,25437,49.5,45.5,43.8,81,0.0,0,5.7
2024-11-27 02:00:00,25348,48.1,44.4,43.2,83,0.0,0,4.8
2024-11-27 03:00:00,24837,46.7,43.2,42.5,85,0.0,0,3.9
2024-11-27 04:00:00,23959,45.2,41.9,41.9,88,0.0,0,3.1
2024-11-27 05:00:00,22907,44.2,40.8,41.3,90,0.0,86,2.9
2024-11-27 06:00:00,22058,42.8,39.5,40.6,92,0.0,75,2.4
2024-11-27 07:00:00,21990,41.8,38.4,40.1,94,0.0,6,2.4
2024-11-27 08:00:00,22110,41.3,37.7,39.8,95,0.0,0,2.7
2024-11-27 09:00:00,22166,40.6,37.2,39.3,95,0.0,0,1.8
2024-11-27 10:00:00,22663,40.3,37.6,39.2,96,0.0,4,0.2
2024-11-27 11:00:00,23091,39.8,37.1,39.1,97,0.0,7,0.3
2024-11-27 12:00:00,24551,39.4,36.5,38.9,98,0.0,14,0.7
2024-11-27 13:00:00,25855,39.2,35.1,38.2,96,0.0,98,3.1
2024-11-27 14:00:00,26694,44.6,41.6,41.6,89,0.0,95,2.3
2024-11-27 15:00:00,26512,49.7,47.4,44.2,81,0.0,100,2.1
2024-11-27 16:00:00,26110,54.1,51.8,44.4,70,0.0,100,2.0
2024-11-27 17:00:00,25868,56.8,54.8,44.3,63,0.0,83,1.5
2024-11-27 18:00:00,25549,59.0,56.6,45.4,61,0.0,98,2.9
2024-11-27 19:00:00,25535,60.2,57.4,46.2,60,0.0,100,4.2
2024-11-27 20:00:00,25320,60.8,58.1,47.3,61,0.0,100,4.7
2024-11-27 21:00:00,24856,60.8,57.9,48.3,63,0.0,81,5.8
2024-11-27 22:00:00,24223,58.8,56.7,49.9,72,0.0,19,5.1
2024-11-27 23:00:00,24804,56.2,54.0,50.1,80,0.0,94,5.4
2024-11-28 00:00:00,25296,55.8,53.4,50.6,83,0.0,65,6.1
2024-11-28 01:00:00,25118,53.4,50.4,49.3,86,0.0,100,6.9
2024-11-28 02:00:00,24804,53.8,50.8,49.2,84,0.0,93,6.6
2024-11-28 03:00:00,24167,53.4,49.7,49.4,86,0.0,100,8.4
2024-11-28 04:00:00,23247,55.6,51.9,50.4,83,0.0,100,9.1
2024-11-28 05:00:00,22012,57.2,53.0,51.9,82,0.0,100,11.3
2024-11-28 06:00:00,20881,57.8,54.2,53.9,87,0.035,100,11.4
2024-11-28 07:00:00,20213,59.0,55.4,56.4,91,0.016,100,13.3
2024-11-28 08:00:00,19873,61.1,57.9,59.1,93,0.004,100,14.8
2024-11-28 09:00:00,19568,61.4,58.7,60.2,96,0.008,100,14.7
2024-11-28 10:00:00,19382,62.0,59.8,60.6,95,0.004,100,13.8
2024-11-28 11:00:00,19143,61.5,59.9,60.0,95,0.004,100,11.8
2024-11-28 12:00:00,19555,60.8,59.7,59.8,97,0.0,100,10.5
2024-11-28 13:00:00,19867,61.6,60.7,60.0,94,0.0,100,10.3
2024-11-28 14:00:00,20988,60.5,58.2,57.7,91,0.0,99,11.6
2024-11-28 15:00:00,22488,61.2,58.0,54.8,79,0.0,85,11.1
2024-11-28 16:00:00,23700,61.0,56.2,51.8,72,0.0,69,12.7
